Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken (min),Distance
0.0,0.0,0.04,0.04,Cloudy,High,1,Buffet,scooter,1.0,Metropolitian,25,6.28
18.516216,73.842527,18.566216,73.892527,Fog,Medium,1,Drinks,scooter,1.0,Metropolitian,17,7.65
23.354422,85.3329,23.484422,85.4629,Windy,Low,1,Buffet,scooter,1.0,Metropolitian,27,19.59
12.978453,77.643685,12.998453,77.663685,Cloudy,Low,1,Meal,motorcycle,1.0,Urban,17,3.1
11.003008,76.97544,11.093008,77.06544,Cloudy,Jam,2,Buffet,scooter,2.0,Urban,40,13.99
17.451976,78.385883,17.501976,78.435883,Sunny,Medium,0,Snack,motorcycle,1.0,Metropolitian,28,7.67
22.311844,73.165081,22.391844,73.245081,Sunny,Jam,0,Meal,motorcycle,1.0,,40,12.1
22.308096,73.167753,22.438096,73.297753,Stormy,Low,0,Drinks,motorcycle,1.0,Urban,23,19.66
12.949934,77.699386,13.029934,77.779386,Sandstorms,Medium,0,Snack,motorcycle,1.0,Urban,32,12.4
26.766536,75.837333,26.836536,75.907333,Windy,Medium,0,Snack,motorcycle,1.0,Metropolitian,31,10.42
17.430448,78.418213,17.460448,78.448213,Sunny,Low,0,Drinks,motorcycle,1.0,Metropolitian,23,4.6
19.121999,72.908493,19.211999,72.998493,Sunny,Medium,1,Buffet,motorcycle,1.0,Urban,29,13.74
18.516216,73.842527,18.596216,73.922527,Fog,Low,2,Buffet,scooter,0.0,Metropolitian,33,12.24
26.914142,75.805704,27.004142,75.895704,Fog,Jam,1,Buffet,motorcycle,0.0,Urban,35,13.39
11.001753,76.986241,11.051753,77.036241,Windy,Medium,0,Snack,motorcycle,,Metropolitian,20,7.77
23.374989,85.335486,23.414989,85.375486,Sandstorms,High,1,Meal,motorcycle,0.0,Urban,19,6.03
26.892312,75.806896,26.932312,75.846896,Stormy,High,1,Drinks,scooter,1.0,Metropolitian,25,5.95
23.351489,85.324253,23.481489,85.454253,Stormy,Low,0,Snack,motorcycle,0.0,Metropolitian,27,19.59
0.0,0.0,0.03,0.03,Sunny,Low,2,Snack,scooter,0.0,Metropolitian,22,4.71
19.221315,72.862381,19.241315,72.882381,Cloudy,Low,2,Meal,electric_scooter,1.0,Urban,10,3.05
25.451517,81.832616,25.491517,81.872616,Fog,High,2,Drinks,electric_scooter,1.0,Metropolitian,38,5.98
17.424114,78.347554,17.454114,78.377554,Sunny,Jam,0,Snack,motorcycle,1.0,Metropolitian,25,4.6
18.569156,73.774723,18.609156,73.814723,Cloudy,High,2,Buffet,scooter,0.0,Metropolitian,22,6.12
18.592718,73.773572,18.662718,73.843572,Windy,Jam,2,Buffet,electric_scooter,1.0,Metropolitian,44,10.7
19.1813,72.836191,19.2413,72.896191,Sandstorms,Jam,1,Buffet,scooter,1.0,Metropolitian,30,9.16
12.935662,77.61413,12.945662,77.62413,Fog,Low,2,Snack,scooter,1.0,Metropolitian,19,1.55
22.725748,75.898497,22.835748,76.008497,Sandstorms,Jam,1,Meal,motorcycle,1.0,Metropolitian,25,16.61
23.374989,85.335486,23.394989,85.355486,Windy,Low,2,Snack,motorcycle,1.0,Metropolitian,18,3.01
23.351058,85.325731,23.401058,85.375731,Stormy,Medium,1,Meal,scooter,0.0,Metropolitian,20,7.54
21.15276,72.778059,21.24276,72.868059,Windy,Medium,1,Meal,scooter,1.0,Metropolitian,37,13.66
22.75004,75.902847,22.80004,75.952847,Fog,Low,1,Meal,scooter,0.0,Metropolitian,16,7.55
21.173493,72.801953,21.243493,72.871953,Fog,Jam,2,Snack,motorcycle,0.0,Metropolitian,44,10.62
0.0,0.0,0.03,0.03,Cloudy,Medium,2,Snack,scooter,1.0,Metropolitian,17,4.71
12.972532,77.608179,13.022532,77.658179,Cloudy,Jam,2,Drinks,motorcycle,0.0,Metropolitian,33,7.75
22.744648,75.894377,22.824648,75.974377,Fog,Medium,1,Snack,motorcycle,1.0,Metropolitian,41,12.08
12.323194,76.630583,12.353194,76.660583,Sunny,Low,1,Meal,motorcycle,1.0,Metropolitian,18,4.65
23.264015,77.408236,23.304015,77.448236,Sandstorms,Medium,2,Snack,scooter,1.0,Metropolitian,33,6.03
23.359033,85.325347,23.419033,85.385347,Windy,Jam,2,Buffet,scooter,1.0,Metropolitian,27,9.04
22.307898,73.167788,22.387898,73.247788,Stormy,Medium,1,Buffet,scooter,2.0,Metropolitian,34,12.1
22.753659,75.903365,22.823659,75.973365,Fog,Jam,2,Drinks,scooter,2.0,Metropolitian,40,10.57
17.431668,78.408321,17.501668,78.478321,Windy,Medium,2,Snack,electric_scooter,1.0,Metropolitian,31,10.74
26.913483,75.803139,27.023483,75.913139,Sandstorms,Low,2,Drinks,electric_scooter,0.0,Metropolitian,11,16.37
11.010375,76.95295,11.100375,77.04295,Sandstorms,Jam,0,Meal,motorcycle,1.0,Metropolitian,41,13.99
22.308096,73.167753,22.388096,73.247753,Windy,Medium,1,Snack,scooter,1.0,Metropolitian,27,12.1
17.450851,78.379347,17.520851,78.449347,Sunny,Medium,0,Snack,motorcycle,1.0,Metropolitian,36,10.74
21.186438,72.794115,21.296438,72.904115,Sunny,Medium,1,Drinks,scooter,1.0,Metropolitian,17,16.69
18.533811,73.899315,18.663811,74.029315,Cloudy,Jam,0,Snack,motorcycle,1.0,Metropolitian,53,19.88
22.311603,73.165012,22.421603,73.275012,Fog,Jam,1,Meal,motorcycle,1.0,Metropolitian,35,16.64
21.173493,72.801953,21.223493,72.851953,Windy,Jam,0,Buffet,motorcycle,1.0,Metropolitian,37,7.59
17.45971,78.368855,17.53971,78.448855,Stormy,Jam,2,Drinks,scooter,1.0,Urban,35,12.27
22.695207,75.866059,22.785207,75.956059,Cloudy,Low,1,Snack,motorcycle,1.0,Urban,32,13.59
0.0,0.0,0.04,0.04,Stormy,Medium,0,Snack,motorcycle,0.0,Metropolitian,28,6.28
11.022477,76.995667,11.042477,77.015667,Fog,Low,1,Buffet,motorcycle,1.0,Urban,12,3.11
19.055831,72.833984,19.105831,72.883984,Stormy,Jam,2,Meal,motorcycle,1.0,Metropolitian,25,7.64
0.0,0.0,0.08,0.08,Fog,Jam,1,Snack,scooter,1.0,Metropolitian,36,12.55
22.514119,88.362504,22.594119,88.442504,Sunny,Low,0,Drinks,motorcycle,1.0,Urban,28,12.09
19.120083,72.907385,19.130083,72.917385,Fog,Low,0,Drinks,motorcycle,1.0,Metropolitian,25,1.53
26.911378,75.789034,26.941378,75.819034,Fog,Medium,1,Drinks,scooter,1.0,Metropolitian,14,4.46
17.483216,78.552111,17.613216,78.682111,Fog,Low,2,Snack,scooter,1.0,Urban,31,19.94
18.636215,73.751081,18.696215,73.811081,Stormy,Jam,1,Buffet,scooter,1.0,Metropolitian,34,9.17
22.761593,75.886362,22.831593,75.956362,Stormy,Low,0,Buffet,motorcycle,0.0,Metropolitian,26,10.57
0.0,0.0,0.05,0.05,Cloudy,Jam,1,Buffet,scooter,0.0,Metropolitian,23,7.85
19.178321,72.834715,19.198321,72.854715,Stormy,High,2,Buffet,electric_scooter,1.0,Urban,28,3.05
22.577821,88.400581,22.657821,88.480581,Windy,Jam,2,Meal,scooter,0.0,Metropolitian,31,12.09
12.975996,80.221898,12.985996,80.231898,Cloudy,High,1,Drinks,motorcycle,0.0,Metropolitian,28,1.55
17.41233,78.449654,17.52233,78.559654,Stormy,Medium,1,Drinks,scooter,1.0,Metropolitian,36,16.87
17.422819,78.449578,17.462819,78.489578,Stormy,High,2,Meal,electric_scooter,1.0,Metropolitian,15,6.14
26.88842,75.800689,26.89842,75.810689,Windy,Low,1,Snack,scooter,1.0,Metropolitian,27,1.49
23.416792,85.316842,23.476792,85.376842,Stormy,Medium,0,Meal,motorcycle,1.0,Metropolitian,19,9.04
12.970221,77.645396,12.980221,77.655396,Sandstorms,High,0,Buffet,motorcycle,1.0,Metropolitian,27,1.55
11.001852,76.976268,11.041852,77.016268,Cloudy,Medium,2,Drinks,scooter,0.0,Urban,13,6.22
22.745049,75.892471,22.755049,75.902471,Stormy,High,2,Meal,scooter,1.0,Metropolitian,28,1.51
23.371292,85.327872,23.451292,85.407872,Windy,Jam,0,Drinks,motorcycle,2.0,Metropolitian,48,12.06
23.351489,85.324253,23.481489,85.454253,Sandstorms,Jam,2,Meal,scooter,1.0,Metropolitian,41,19.59
22.551084,88.354127,22.631084,88.434127,Stormy,Medium,0,Snack,motorcycle,1.0,Metropolitian,26,12.09
22.31279,73.170283,22.34279,73.200283,Fog,Jam,1,Buffet,motorcycle,,Metropolitian,33,4.54
17.433809,78.386744,17.563809,78.516744,Sunny,Medium,1,Meal,motorcycle,0.0,Metropolitian,17,19.94
0.0,0.0,0.08,0.08,Windy,Jam,0,Meal,motorcycle,1.0,Metropolitian,51,12.55
11.001753,76.986241,11.071753,77.056241,Sunny,Jam,0,Meal,motorcycle,1.0,Metropolitian,33,10.88
23.416792,85.316842,23.456792,85.356842,Sandstorms,Medium,2,Snack,scooter,1.0,Metropolitian,34,6.03
18.927584,72.832585,18.967584,72.872585,Stormy,Medium,2,Meal,motorcycle,1.0,Metropolitian,33,6.11
25.450377,81.834236,25.530377,81.914236,Cloudy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,36,11.97
12.913041,77.683237,12.953041,77.723237,Fog,High,1,Drinks,motorcycle,1.0,Metropolitian,33,6.2
30.895204,75.822103,30.925204,75.852103,Cloudy,Medium,0,Drinks,motorcycle,,Metropolitian,28,4.39
15.157944,73.950889,15.187944,73.980889,Cloudy,Jam,2,Snack,scooter,1.0,Metropolitian,31,4.63
12.304569,76.643622,12.364569,76.703622,Sandstorms,Low,2,Meal,electric_scooter,1.0,Metropolitian,28,9.31
12.933298,77.614293,12.963298,77.644293,Cloudy,Medium,2,Meal,scooter,0.0,Metropolitian,15,4.65
13.02978,80.208812,13.06978,80.248812,Windy,High,1,Buffet,scooter,0.0,Metropolitian,23,6.2
21.186884,72.793616,21.276884,72.883616,Windy,Jam,2,Buffet,electric_scooter,1.0,Urban,23,13.66
19.120083,72.907385,19.200083,72.987385,Stormy,Medium,2,Snack,scooter,1.0,Metropolitian,28,12.22
22.308096,73.167753,22.438096,73.297753,Windy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,34,19.66
26.482581,80.315628,26.552581,80.385628,Sunny,Jam,2,Meal,scooter,1.0,Metropolitian,25,10.43
18.546258,73.904337,18.596258,73.954337,Cloudy,Low,2,Snack,scooter,0.0,Metropolitian,13,7.65
18.516216,73.842527,18.606216,73.932527,Windy,Jam,1,Buffet,motorcycle,1.0,Metropolitian,26,13.77
12.913041,77.683237,12.963041,77.733237,Fog,Jam,2,Buffet,electric_scooter,0.0,Metropolitian,21,7.75
11.025083,77.015393,11.115083,77.105393,Stormy,Low,1,Snack,scooter,1.0,Metropolitian,16,13.99
12.979096,77.640625,13.019096,77.680625,Windy,High,2,Drinks,scooter,0.0,Metropolitian,26,6.2
18.520016,73.830547,18.530016,73.840547,Fog,High,0,Drinks,motorcycle,1.0,Metropolitian,27,1.53
18.546258,73.904337,18.656258,74.014337,Stormy,Jam,2,Snack,scooter,1.0,Metropolitian,20,16.82
17.430448,78.418213,17.450448,78.438213,Sunny,Low,0,Meal,motorcycle,0.0,Metropolitian,25,3.07
18.543626,73.905101,18.563626,73.925101,Windy,Low,0,Buffet,motorcycle,1.0,Metropolitian,24,3.06
11.022477,76.995667,11.092477,77.065667,Windy,Jam,1,Meal,motorcycle,0.0,Urban,43,10.88
18.563934,73.915367,18.673935,74.025367,Sunny,Low,1,Meal,scooter,0.0,Urban,19,16.82
0.0,0.0,0.07,0.07,Windy,Low,1,Snack,motorcycle,0.0,Urban,14,10.98
23.371292,85.327872,23.451292,85.407872,Sunny,Medium,2,Snack,scooter,1.0,Metropolitian,15,12.06
12.323978,76.627961,12.383978,76.687961,Cloudy,Low,1,Meal,motorcycle,0.0,Metropolitian,19,9.31
12.352058,76.60665,12.462058,76.71665,Cloudy,Jam,2,Buffet,motorcycle,1.0,Metropolitian,40,17.06
12.323225,76.630028,12.393225,76.700028,Windy,Jam,2,Buffet,electric_scooter,1.0,Metropolitian,32,10.86
11.000762,76.981876,11.060762,77.041876,Sandstorms,Jam,1,Drinks,scooter,0.0,Metropolitian,29,9.33
17.455894,78.375467,17.495894,78.415467,Sunny,High,2,Buffet,electric_scooter,0.0,Urban,12,6.14
10.020683,76.310631,10.030683,76.320631,Fog,Low,0,Drinks,motorcycle,1.0,Urban,22,1.56
19.879631,75.323403,19.899631,75.343403,Fog,High,0,Drinks,motorcycle,1.0,Metropolitian,25,3.05
23.355164,85.324097,23.425164,85.394097,Cloudy,Medium,2,Snack,scooter,1.0,Urban,35,10.55
26.766536,75.837333,26.876536,75.947333,Fog,Low,2,Snack,scooter,1.0,Metropolitian,35,16.37
12.972532,77.608179,13.002532,77.638179,Sandstorms,Low,1,Drinks,scooter,0.0,Urban,10,4.65
26.90519,75.810753,26.91519,75.820753,Windy,Low,2,Buffet,scooter,,Metropolitian,17,1.49
12.979096,77.640625,13.089096,77.750625,Sandstorms,Medium,1,Meal,scooter,1.0,Metropolitian,38,17.04
22.515082,88.36783,22.555082,88.40783,Windy,Medium,0,Meal,motorcycle,1.0,Urban,29,6.05
22.751234,75.88949,22.831234,75.96949,Windy,Jam,1,Buffet,scooter,0.0,Urban,41,12.08
22.751857,75.866699,22.791857,75.906699,Sandstorms,Medium,1,Snack,scooter,1.0,Metropolitian,27,6.04
10.003064,76.307589,10.073064,76.377589,Sunny,Jam,0,Drinks,motorcycle,,Metropolitian,32,10.9
21.157735,72.768778,21.227735,72.838778,Sunny,Jam,0,Snack,motorcycle,0.0,Metropolitian,22,10.63
22.310526,73.170937,22.440526,73.300937,Sunny,Low,0,Buffet,motorcycle,1.0,Metropolitian,33,19.66
12.310972,76.659264,12.420972,76.769264,Windy,Low,2,Drinks,motorcycle,1.0,Metropolitian,28,17.06
11.022477,76.995667,11.112477,77.085667,Sunny,Medium,1,Snack,motorcycle,1.0,Urban,10,13.99
30.873988,75.842739,30.963988,75.932739,Windy,Jam,2,Snack,scooter,1.0,Metropolitian,27,13.17
19.055831,72.833984,19.145831,72.923984,Windy,Jam,2,Snack,electric_scooter,1.0,Metropolitian,20,13.75
22.751857,75.866699,22.781857,75.896699,Cloudy,Low,2,Buffet,scooter,1.0,Metropolitian,16,4.53
22.310329,73.169083,22.370329,73.229083,Fog,Jam,2,Buffet,electric_scooter,1.0,Urban,27,9.07
23.355164,85.324097,23.435164,85.404097,Fog,Jam,1,Drinks,scooter,1.0,Metropolitian,36,12.06
19.207222,72.972281,19.277222,73.042281,Cloudy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,48,10.69
22.751857,75.866699,22.861857,75.976699,Windy,Jam,2,Buffet,scooter,1.0,Metropolitian,18,16.61
12.337978,76.616792,12.407978,76.686792,Stormy,Low,0,Meal,motorcycle,1.0,Urban,21,10.86
10.96185,76.971082,10.99185,77.001082,Fog,Jam,1,Drinks,scooter,2.0,Metropolitian,34,4.67
0.0,0.0,0.05,0.05,Fog,Jam,2,Snack,scooter,1.0,Metropolitian,30,7.85
12.304569,76.643622,12.414569,76.753622,Sunny,Jam,0,Buffet,motorcycle,1.0,Metropolitian,31,17.06
18.51421,73.838429,18.62421,73.948429,Fog,Medium,0,Meal,motorcycle,0.0,Metropolitian,31,16.82
12.981615,80.231598,13.031615,80.281598,Cloudy,Low,2,Drinks,scooter,0.0,Metropolitian,19,7.75
21.186884,72.793616,21.266884,72.873616,Stormy,Jam,2,Meal,scooter,1.0,Urban,15,12.14
17.438263,78.397865,17.518263,78.477865,Stormy,Jam,1,Snack,motorcycle,1.0,Metropolitian,36,12.27
12.972793,80.249982,13.062793,80.339982,Cloudy,Jam,1,Snack,scooter,1.0,Metropolitian,36,13.94
12.284747,76.625861,12.314747,76.655861,Cloudy,Jam,0,Snack,motorcycle,1.0,Metropolitian,25,4.65
21.170798,72.790489,21.200798,72.820489,Stormy,Medium,2,Snack,scooter,1.0,,28,4.55
12.906229,77.596791,12.946229,77.636791,Stormy,High,1,Meal,motorcycle,1.0,Urban,26,6.2
19.065838,72.832658,19.085838,72.852658,Cloudy,Low,2,Drinks,motorcycle,1.0,Urban,10,3.05
11.003681,76.975525,11.073681,77.045525,Sandstorms,Medium,2,Drinks,scooter,1.0,Metropolitian,35,10.88
30.361281,78.068022,30.391281,78.098022,Cloudy,Jam,0,Meal,motorcycle,0.0,Metropolitian,28,4.4
12.98041,77.640489,13.05041,77.710489,Windy,Medium,1,Buffet,motorcycle,1.0,Metropolitian,25,10.85
22.744648,75.894377,22.824648,75.974377,Fog,Medium,0,Snack,motorcycle,0.0,Metropolitian,44,12.08
18.53408,73.89852,18.59408,73.95852,Cloudy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,33,9.18
21.170096,72.789122,21.250096,72.869122,Sandstorms,Jam,2,Drinks,scooter,1.0,Urban,24,12.14
19.178321,72.834715,19.268321,72.924715,Cloudy,Low,1,Snack,motorcycle,1.0,Urban,28,13.74
0.0,0.0,0.07,0.07,Windy,Jam,1,Snack,motorcycle,1.0,Urban,33,10.98
22.732225,75.874765,22.812225,75.954765,Stormy,Jam,0,Snack,motorcycle,2.0,Metropolitian,47,12.08
13.091809,80.219104,13.121809,80.249104,Sunny,Low,2,Snack,motorcycle,0.0,Urban,12,4.65
17.422819,78.449578,17.552819,78.579578,Fog,Medium,1,Buffet,scooter,0.0,Metropolitian,34,19.94
19.103249,72.846749,19.173249,72.916749,Stormy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,33,10.69
22.651847,75.881991,22.701847,75.931991,Cloudy,Medium,1,Meal,motorcycle,,Metropolitian,19,7.55
25.457116,81.859682,25.547116,81.949682,Stormy,Medium,1,Drinks,scooter,1.0,Metropolitian,29,13.46
17.45971,78.368855,17.51971,78.428855,Stormy,Low,2,Buffet,scooter,0.0,Metropolitian,16,9.2
12.334022,76.618203,12.354022,76.638203,Cloudy,Low,2,Drinks,electric_scooter,0.0,Metropolitian,15,3.1
17.428294,78.404423,17.478294,78.454423,Sandstorms,Jam,2,Drinks,motorcycle,0.0,Urban,13,7.67
17.424114,78.347554,17.444114,78.367554,Sunny,Low,2,Buffet,motorcycle,0.0,Urban,15,3.07
22.311603,73.165012,22.441603,73.295012,Fog,Low,1,Buffet,motorcycle,1.0,Metropolitian,22,19.66
21.175975,72.795503,21.195975,72.815503,Sandstorms,Low,0,Drinks,motorcycle,1.0,Urban,30,3.04
18.516216,73.842527,18.546216,73.872527,Sunny,Jam,2,Buffet,motorcycle,1.0,Metropolitian,17,4.59
23.371292,85.327872,23.391292,85.347872,Sandstorms,Low,2,Drinks,scooter,1.0,Metropolitian,26,3.01
26.88842,75.800689,26.89842,75.810689,Sandstorms,Low,1,Snack,motorcycle,1.0,Metropolitian,24,1.49
11.006686,76.951736,11.026686,76.971736,Sunny,Low,1,Snack,scooter,1.0,Urban,15,3.11
21.15276,72.778059,21.21276,72.838059,Cloudy,Low,1,Snack,motorcycle,1.0,Metropolitian,15,9.11
19.875522,75.367127,19.955522,75.447127,Stormy,Jam,0,Snack,motorcycle,0.0,Metropolitian,36,12.19
17.422819,78.449578,17.532819,78.559578,Stormy,Medium,1,Buffet,scooter,1.0,Metropolitian,29,16.87
11.02091,76.940432,11.11091,77.030432,Sandstorms,Medium,0,Snack,motorcycle,2.0,Metropolitian,41,13.99
30.361281,78.068022,30.431281,78.138022,Sunny,Jam,2,Buffet,electric_scooter,0.0,Metropolitian,14,10.27
22.307898,73.167788,22.357898,73.217788,Sunny,Medium,0,Drinks,motorcycle,1.0,Metropolitian,19,7.56
26.766536,75.837333,26.816536,75.887333,Fog,Medium,1,Snack,scooter,1.0,Metropolitian,19,7.44
13.058616,80.264151,13.118616,80.324151,Cloudy,Medium,0,Drinks,motorcycle,1.0,Metropolitian,29,9.3
25.45235,81.841889,25.46235,81.851889,Fog,Low,1,Buffet,motorcycle,1.0,Urban,15,1.5
10.96185,76.971082,11.02185,77.031082,Sunny,Jam,1,Meal,motorcycle,1.0,Metropolitian,16,9.33
26.463504,80.372929,26.513504,80.422929,Sunny,Jam,0,Buffet,motorcycle,1.0,Metropolitian,24,7.45
0.0,0.0,0.04,0.04,Sunny,Medium,0,Buffet,motorcycle,0.0,Urban,21,6.28
27.160934,78.044095,27.240934,78.124095,Windy,Jam,1,Meal,scooter,1.0,Metropolitian,39,11.89
17.424114,78.347554,17.464114,78.387554,Stormy,Medium,0,Drinks,motorcycle,1.0,Urban,25,6.14
23.359033,85.325347,23.409033,85.375347,Windy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,28,7.54
18.533811,73.899315,18.553811,73.919315,Sunny,Low,1,Snack,motorcycle,0.0,Metropolitian,10,3.06
26.474986,80.342796,26.584986,80.452796,Sunny,Low,2,Meal,scooter,0.0,Urban,21,16.39
19.121999,72.908493,19.231999,73.018493,Sunny,Jam,0,Meal,motorcycle,0.0,Urban,17,16.8
22.307898,73.167788,22.337898,73.197788,Sunny,Jam,1,Buffet,scooter,0.0,,14,4.54
26.892312,75.806896,27.022313,75.936896,Fog,Jam,0,Meal,motorcycle,1.0,Metropolitian,51,19.34
30.366322,78.070453,30.456322,78.160453,Windy,Medium,0,Buffet,motorcycle,1.0,Urban,34,13.2
12.933284,77.615428,13.023284,77.705428,Windy,Jam,0,Buffet,motorcycle,1.0,Metropolitian,35,13.95
19.176269,72.836721,19.216269,72.876721,Cloudy,High,0,Buffet,motorcycle,1.0,Metropolitian,27,6.11
27.163303,78.057044,27.193303,78.087044,Sandstorms,Low,0,Buffet,motorcycle,0.0,Metropolitian,27,4.46
23.374989,85.335486,23.424989,85.385486,Fog,Jam,0,Drinks,motorcycle,1.0,Urban,20,7.54
23.39925,85.390464,23.45925,85.450464,Sandstorms,Jam,2,Buffet,scooter,1.0,Metropolitian,33,9.04
22.311844,73.165081,22.351844,73.205081,Fog,High,0,Drinks,motorcycle,1.0,Metropolitian,26,6.05
26.902908,75.792934,26.942908,75.832934,Cloudy,High,2,Meal,scooter,1.0,Metropolitian,25,5.95
0.0,0.0,0.02,0.02,Fog,Low,1,Buffet,motorcycle,0.0,Metropolitian,17,3.14
15.56155,73.749092,15.58155,73.769092,Windy,Low,2,Snack,scooter,1.0,Metropolitian,26,3.08
25.454697,81.834492,25.494697,81.874492,Sandstorms,High,2,Drinks,scooter,1.0,Metropolitian,25,5.98
13.049645,80.242268,13.129645,80.322268,Sandstorms,Medium,2,Snack,motorcycle,1.0,Metropolitian,29,12.39
15.544419,73.755736,15.604419,73.815736,Sunny,Jam,0,Drinks,motorcycle,0.0,Metropolitian,46,9.25
26.892312,75.806896,26.912312,75.826896,Sandstorms,Low,1,Buffet,motorcycle,0.0,Metropolitian,29,2.98
21.186438,72.794115,21.216438,72.824115,Fog,Medium,2,Meal,scooter,1.0,Urban,11,4.55
17.450851,78.379347,17.490851,78.419347,Stormy,High,2,Meal,scooter,1.0,Metropolitian,34,6.14
12.906229,77.596791,12.936229,77.626791,Fog,Low,1,Drinks,motorcycle,0.0,Metropolitian,17,4.65
26.492106,80.327797,26.582106,80.417797,Fog,Medium,1,Snack,motorcycle,0.0,Metropolitian,27,13.41
21.170096,72.789122,21.260096,72.879122,Sandstorms,Medium,1,Drinks,motorcycle,1.0,Urban,16,13.66
22.577821,88.400581,22.707821,88.530581,Cloudy,Medium,2,Drinks,motorcycle,0.0,Metropolitian,29,19.64
10.994136,76.963303,11.004136,76.973303,Sunny,Low,1,Meal,scooter,0.0,Metropolitian,18,1.55
18.536718,73.830327,18.566719,73.860327,Windy,Medium,1,Drinks,motorcycle,1.0,Metropolitian,27,4.59
12.323978,76.627961,12.373978,76.677961,Sunny,Low,0,Snack,motorcycle,1.0,Metropolitian,25,7.76
12.934365,77.616155,13.004365,77.686155,Windy,Low,0,Drinks,motorcycle,0.0,Metropolitian,19,10.85
26.90294,75.793007,26.95294,75.843007,Fog,Low,0,Meal,motorcycle,1.0,Urban,16,7.44
12.325461,76.632278,12.435461,76.742278,Stormy,Low,2,Meal,scooter,0.0,Urban,13,17.06
23.184992,77.417227,23.264992,77.497227,Sandstorms,Low,2,Meal,electric_scooter,1.0,Urban,26,12.06
13.045479,80.23311,13.105479,80.29311,Windy,Low,2,Meal,electric_scooter,1.0,Metropolitian,26,9.3
21.186438,72.794115,21.196438,72.804115,Sandstorms,Low,0,Buffet,motorcycle,1.0,Metropolitian,15,1.52
0.0,0.0,0.06,0.06,Windy,Jam,0,Snack,motorcycle,1.0,Metropolitian,43,9.41
18.569156,73.774723,18.589156,73.794723,Windy,Low,2,Drinks,electric_scooter,1.0,Metropolitian,10,3.06
22.761593,75.886362,22.821593,75.946362,,,3,Snack,electric_scooter,1.0,Metropolitian,29,9.06
23.351489,85.324253,23.461489,85.434253,Cloudy,Jam,2,Meal,motorcycle,1.0,Metropolitian,41,16.58
21.157729,72.768726,21.167729,72.778726,Stormy,Low,2,Drinks,electric_scooter,0.0,Urban,10,1.52
17.429585,78.392621,17.539585,78.502621,Fog,Jam,2,Buffet,scooter,1.0,Metropolitian,47,16.87
26.905287,75.794592,27.035287,75.924592,Sandstorms,Medium,1,Meal,scooter,0.0,Metropolitian,23,19.34
21.185047,72.80859,21.195047,72.81859,Sunny,High,0,Meal,motorcycle,1.0,Urban,29,1.52
17.433809,78.386744,17.443809,78.396744,Fog,Low,2,Snack,scooter,0.0,,17,1.53
13.049645,80.242268,13.099645,80.292268,Sunny,Jam,2,Snack,scooter,1.0,Metropolitian,20,7.75
22.725748,75.898497,22.815748,75.988497,Stormy,Medium,2,Drinks,scooter,1.0,Metropolitian,26,13.59
19.876994,75.372353,19.986994,75.482353,Stormy,Jam,2,Buffet,electric_scooter,1.0,Metropolitian,27,16.76
18.516216,73.842527,18.626216,73.952527,Cloudy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,31,16.82
12.939496,77.625999,12.949496,77.635999,Cloudy,High,2,Snack,motorcycle,1.0,Urban,27,1.55
26.911378,75.789034,27.001378,75.879034,Windy,Jam,2,Meal,scooter,1.0,Metropolitian,36,13.39
12.310972,76.659264,12.340972,76.689264,Windy,Low,1,Meal,motorcycle,0.0,Urban,10,4.65
0.0,0.0,0.08,0.08,Fog,Jam,2,Snack,scooter,1.0,Metropolitian,43,12.55
22.728163,75.884212,22.808163,75.964212,Windy,Medium,2,Meal,scooter,1.0,Urban,15,12.08
23.374989,85.335486,23.434989,85.395486,Sunny,Low,0,Buffet,motorcycle,0.0,Metropolitian,18,9.04
17.458998,78.500366,17.568998,78.610366,Stormy,Medium,2,Meal,motorcycle,1.0,Metropolitian,21,16.87
9.970717,76.285447,10.060717,76.375447,Stormy,Jam,1,Drinks,scooter,1.0,Metropolitian,39,14.02
12.284747,76.625861,12.324747,76.665861,Fog,High,2,Buffet,electric_scooter,1.0,Metropolitian,30,6.21
17.431668,78.408321,17.511668,78.488321,Cloudy,Medium,2,Meal,electric_scooter,1.0,Metropolitian,39,12.27
22.311358,73.164798,22.341358,73.194798,Stormy,Low,1,Buffet,scooter,1.0,Metropolitian,23,4.54
18.593481,73.785901,18.673481,73.865901,Windy,Low,2,Meal,motorcycle,1.0,Metropolitian,29,12.23
22.744648,75.894377,22.784648,75.934377,Windy,High,1,Meal,motorcycle,1.0,Urban,31,6.04
26.911927,75.797282,26.941927,75.827282,Windy,Medium,1,Buffet,scooter,,Urban,26,4.46
23.371292,85.327872,23.381292,85.337872,Fog,Low,2,Meal,scooter,1.0,Urban,14,1.51
22.728163,75.884212,22.808163,75.964212,Sunny,Jam,1,Snack,motorcycle,1.0,Metropolitian,22,12.08
